title,complex,address,price,price_per_mp,rooms,square_footage,floor_no,bathrooms,bedrooms
Floreasca Residence – schița apartament cu Penthouse camere de la 161.2m2 - Korter.ro,Floreasca Residence,"str.Dâmbovicioarei, 10-12, București(Bloc 3)",675600,4191,0,161.22,0,0,0
Sun Rebreanu – schița apartament cu 4 camere apartament camere de la 99.66m2 - Korter.ro,Sun Rebreanu,"str.Iosif Albu, 81C, zona Titan, Bucuresti",124575,1250,4,99.662,0,0,0
Sun Rebreanu – schița apartament cu 3 camere apartament camere de la 84.9m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",106125,1250,3,84.92,0,0,0
Romco Rezidential Gura Calitei – schița apartament cu 3 camere apartament camere de la 81.77m2 - Korter.ro,Romco Rezidential Gura Calitei,"Calitei 53-59, București(Bloc 4)",139000,1700,3,81.772,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 96.8m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C2)",148000,1529,3,96.82,0,0,0
Marmura Residence – schița apartament cu 2 camere apartament camere de la 67.9m2 - Korter.ro,Marmura Residence,"bd.Bucureștii Noi, 25(Bloc E)",0,0,2,67.92,0,0,0
Escape Residence – schița apartament cu 3 camere apartament camere de la 76.31m2 - Korter.ro,Escape Residence,"sos.Straulesti, 29A, zona Băneasa(Bloc B)",157418,2063,3,76.312,0,0,0
Ghica Apartments – schița apartament cu 4 camere apartament camere de la 127.8m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",153800,1203,4,127.82,0,0,0
Titan Apartments – schița apartament cu 2 camere apartament camere de la 71.08m2 - Korter.ro,Titan Apartments,"str.Drumul Gura Putnei, 143-147, București(Bloc 5)",80012,1126,2,71.082,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 81.9m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C4)",149000,1819,3,81.92,0,0,0
Romco Rezidential Gura Calitei – schița apartament cu 4 camere apartament camere de la 99.75m2 - Korter.ro,Romco Rezidential Gura Calitei,"Calitei 53-59, București(Bloc 4)",156900,1573,4,99.752,0,0,0
Catedral Residence – schița apartament cu 3 camere apartament camere de la 104.4m2 - Korter.ro,Catedral Residence,"str.Gheorghieni, 34, București(Tronson 1)",185900,1781,3,104.42,0,0,0
Marmura Residence – schița apartament cu 2 camere apartament camere de la 63.47m2 - Korter.ro,Marmura Residence,"bd.Bucureștii Noi, 25(Bloc E)",0,0,2,63.472,0,0,0
Plaza Residence – schița apartament cu 2 camere apartament camere de la 65.8m2 - Korter.ro,Plaza Residence,str.Sergent Alexandru Cutieru(Faza 4),0,0,2,65.82,0,0,0
Central Address Residence – schița apartament cu 3 camere apartament camere de la 69.7m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",101065,1450,3,69.72,0,0,0
ISG Residence 4 – schița apartament cu 3 camere apartament camere de la 104.65m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",146510,1400,3,104.652,0,0,0
Ghica Apartments – schița apartament cu 4 camere apartament camere de la 125.8m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",159000,1264,4,125.82,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 100.1m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",179081,1789,3,100.12,0,0,0
Escape Residence – schița apartament cu 2 camere apartament camere de la 72.54m2 - Korter.ro,Escape Residence,"sos.Straulesti, 29A, zona Băneasa(Bloc B)",161993,2233,2,72.542,0,0,0
Vulcan Residence – schița apartament cu 3 camere apartament camere de la 104.7m2 - Korter.ro,Vulcan Residence,"str.Mihail Sebastian, 88A, București(corp B)",150805,1440,3,104.72,0,0,0
Cortina North – schița apartament cu 3 camere apartament camere de la 95.23m2 - Korter.ro,Cortina North,"bd.Pipera, 1,zona Voluntari, sector 1, București(Tronson D1)",152368,1600,3,95.232,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 61.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp С T1)",89400,1454,2,61.52,0,0,0
Central Address Residence – schița apartament cu 2 camere apartament camere de la 60.1m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",87145,1450,2,60.12,0,0,0
Optima Residence Pallady – schița apartament cu 2 camere apartament camere de la 53.52m2 - Korter.ro,Optima Residence Pallady,"str.Fetești, 54, zona Ozana(Bloc 1)",91500,1710,2,53.522,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 67.99m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",93794,1380,2,67.992,0,0,0
Lac Străuleşti Condominium – schița apartament cu 3 camere apartament camere de la 123.05m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",210500,1711,3,123.052,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 68.78m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",98969,1439,2,68.782,0,0,0
Plaza Residence – schița apartament cu 2 camere apartament camere de la 69.3m2 - Korter.ro,Plaza Residence,str.Sergent Alexandru Cutieru(Faza 4),0,0,2,69.32,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 77.96m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",93552,1200,3,77.962,0,0,0
Ghica Apartments – schița apartament cu 4 camere apartament camere de la 268.9m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,4,268.92,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 72.61m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",94429,1300,2,72.612,0,0,0
ISG Residence 4 – schița apartament cu 3 camere apartament camere de la 110.0m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",154000,1400,3,1102,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 103.5m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C1)",159000,1536,3,103.52,0,0,0
Lac Străuleşti Condominium – schița apartament cu 3 camere apartament camere de la 124.31m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",212500,1709,3,124.312,0,0,0
Avalon Estate – schița apartament cu 3 camere apartament camere de la 109.3m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",0,0,3,109.32,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 94.55m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 1)",155400,1644,2,94.552,0,0,0
Plaza Residence – schița apartament cu 2 camere apartament camere de la 68.7m2 - Korter.ro,Plaza Residence,str.Sergent Alexandru Cutieru(Faza 4),0,0,2,68.72,0,0,0
Atria Urban Resort – schița apartament cu 2 camere apartament camere de la 73.6m2 - Korter.ro,Atria Urban Resort,"șos.Chitila, 242E(F2 C)",101800,1383,2,73.62,0,0,0
Cortina North – schița apartament cu 3 camere apartament camere de la 96.32m2 - Korter.ro,Cortina North,"bd.Pipera, 1,zona Voluntari, sector 1, București(Tronson D1)",144480,1500,3,96.322,0,0,0
Quartier Azuga – schița apartament cu Penthouse camere de la 130.71m2 - Korter.ro,Quartier Azuga,"str.Azuga 32, București(Bloc A)",0,0,0,130.712,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 80.23m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",88253,1100,3,80.232,0,0,0
La Gloire Belle Tour – schița apartament cu 3 camere apartament camere de la 11992.0m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",176000,15,3,9922,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 107.93m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",193174,1790,3,107.932,0,0,0
North Avenue – schița apartament cu 2 camere apartament camere de la 89.86m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,2,89.862,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 83.3m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C1)",161000,1933,3,83.32,0,0,0
North Avenue – schița apartament cu 4 camere apartament camere de la 129.32m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,4,129.322,0,0,0
Lac Străuleşti Condominium – schița apartament cu Penthouse 3 camere apartament camere de la 158.64m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",216000,1362,3,158.642,0,0,0
Alongside Unirii Fountains – schița apartament cu 2 camere apartament camere de la 82.3m2 - Korter.ro,Alongside Unirii Fountains,"str.Justitiei, 57, Bucuresti(Alongside Unirii Fountains)",290000,3524,2,82.32,0,0,0
La Gloire Belle Tour – schița apartament cu 3 camere apartament camere de la 118.47m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",169000,1427,3,118.472,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 97.27m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 1)",157300,1617,2,97.272,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 61.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T1)",86200,1402,2,61.52,0,0,0
Sun Rebreanu – schița apartament cu 4 camere apartament camere de la 119.06m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",148825,1250,4,119.062,0,0,0
Escape Residence – schița apartament cu 2 camere apartament camere de la 63.63m2 - Korter.ro,Escape Residence,"sos.Straulesti, 29A, zona Băneasa(Bloc C)",172834,2716,2,63.632,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 80.23m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100, Chiajna, Ilfov",96276,1200,3,80.232,0,0,0
Alongside Unirii Fountains – schița apartament cu 2 camere apartament camere de la 69.2m2 - Korter.ro,Alongside Unirii Fountains,"str.Justitiei, 57, Bucuresti(Alongside Unirii Fountains)",314000,4538,2,69.22,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 101.1m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C3)",157000,1553,3,101.12,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 70.69m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",100364,1420,2,70.692,0,0,0
North Avenue – schița apartament cu 3 camere apartament camere de la 108.49m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,3,108.492,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 97.27m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 1)",159300,1638,2,97.272,0,0,0
Ghica Apartments – schița apartament cu 1 camere apartament camere de la 55.1m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,1,55.12,0,0,0
Central Address Residence – schița apartament cu 3 camere apartament camere de la 70.2m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 1)",101790,1450,3,70.22,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 97.41m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",176772,1815,3,97.412,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 69.02m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",97412,1411,2,69.022,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 58.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T2)",85100,1455,2,58.52,0,0,0
Sun Rebreanu – schița apartament cu 4 camere apartament camere de la 116.73m2 - Korter.ro,Sun Rebreanu,"Iosif Albu 81C, zona Titan, Bucuresti(blocul)",145913,1250,4,116.732,0,0,0
Escape Residence – schița apartament cu 2 camere apartament camere de la 118.68m2 - Korter.ro,Escape Residence,"sos.Straulesti, 29A, zona Băneasa(Bloc D)",180725,1523,2,118.682,0,0,0
ISG Residence 4 – schița apartament cu 3 camere apartament camere de la 115.25m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",161350,1400,3,115.252,0,0,0
Ghica Apartments – schița apartament cu Studio camere de la 56.6m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,0,56.62,0,0,0
Odei Towers – schița apartament cu 2 camere apartament camere de la 54.25m2 - Korter.ro,Odei Towers,"str.Odei, 76, sector 4, zona Berceni, Bucuresti(Bloc A)",73500,1355,2,54.252,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 83.3m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C3)",153000,1837,3,83.32,0,0,0
H4l Millennium – schița apartament cu 4 camere apartament camere de la 112.21m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 3)",0,0,4,112.212,0,0,0
Romco Rezidential Gura Calitei – schița apartament cu 4 camere apartament camere de la 99.69m2 - Korter.ro,Romco Rezidential Gura Calitei,"Calitei 53-59, București(Bloc 3)",156900,1574,4,99.692,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 85.06m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100(Bloc 4)",96204,1131,3,85.062,0,0,0
Marmura Residence – schița apartament cu 3 camere apartament camere de la 88.15m2 - Korter.ro,Marmura Residence,"bd.Bucureștii Noi, 25(Bloc E)",0,0,3,88.152,0,0,0
North Avenue – schița apartament cu 2 camere apartament camere de la 80.69m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,2,80.692,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 117.98m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",191000,1619,3,117.982,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 117.98m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",206027,1746,3,117.982,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 61.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp С T1)",89400,1454,2,61.52,0,0,0
Atria Urban Resort – schița apartament cu 2 camere apartament camere de la 69.0m2 - Korter.ro,Atria Urban Resort,"șos.Chitila, 242E(F2 C)",100300,1454,2,692,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 61.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T1)",89400,1454,2,61.52,0,0,0
La Gloire Belle Tour – schița apartament cu 3 camere apartament camere de la 127.9m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",179800,1406,3,127.92,0,0,0
Escape Residence – schița apartament cu 2 camere apartament camere de la 60.21m2 - Korter.ro,Escape Residence,"sos.Straulesti, 29A, zona Băneasa(Bloc C)",168113,2792,2,60.212,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 77.0m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C3)",169000,2195,3,772,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 96.88m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 3)",155900,1609,2,96.882,0,0,0
H4l Millennium – schița apartament cu 4 camere apartament camere de la 112.31m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 1)",0,0,4,112.312,0,0,0
Romco Rezidential Gura Calitei – schița apartament cu 4 camere apartament camere de la 99.75m2 - Korter.ro,Romco Rezidential Gura Calitei,"Calitei 53-59, București(Bloc 3)",156900,1573,4,99.752,0,0,0
Vulcan Residence – schița apartament cu 3 camere apartament camere de la 104.7m2 - Korter.ro,Vulcan Residence,"str.Mihail Sebastian, 88A, București(corp A)",150805,1440,3,104.72,0,0,0
Avalon Estate – schița apartament cu 2 camere apartament camere de la 93.77m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",0,0,2,93.772,0,0,0
Marmura Residence – schița apartament cu 3 camere apartament camere de la 89.3m2 - Korter.ro,Marmura Residence,"bd.Bucureștii Noi, 25(Bloc A)",0,0,3,89.32,0,0,0
Lac Străuleşti Condominium – schița apartament cu Penthouse 3 camere apartament camere de la 158.64m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 13, București(Bloc 2)",239700,1511,3,158.642,0,0,0
iResidence – schița apartament cu 2 camere apartament camere de la 69.73m2 - Korter.ro,iResidence,"șos.București Nord, 14A,Voluntari(Corp 8)",157400,2257,2,69.732,0,0,0
Vulcan Residence – schița apartament cu 3 camere apartament camere de la 118.6m2 - Korter.ro,Vulcan Residence,"str.Mihail Sebastian, 88A, București(corp B)",152145,1283,3,118.62,0,0,0
Cortina North – schița apartament cu 3 camere apartament camere de la 126.58m2 - Korter.ro,Cortina North,"bd.Pipera, 1,zona Voluntari, sector 1, București(Tronson C1)",179000,1414,3,126.582,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 104.2m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C3)",160000,1536,3,104.22,0,0,0
Plaza Residence – schița apartament cu 2 camere apartament camere de la 65.3m2 - Korter.ro,Plaza Residence,str.Sergent Alexandru Cutieru(Faza 4),0,0,2,65.32,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 83.18m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B2)",97404,1171,2,83.182,0,0,0
Ghica Apartments – schița apartament cu 3 camere apartament camere de la 119.25m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,3,119.252,0,0,0
Central Address Residence – schița apartament cu 3 camere apartament camere de la 79.6m2 - Korter.ro,Central Address Residence,"str.Nasaud, 77, București(Bloc 2)",115420,1450,3,79.62,0,0,0
Ghica Apartments – schița apartament cu 3 camere apartament camere de la 148.1m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",177800,1201,3,148.12,0,0,0
Atria Urban Resort – schița apartament cu 2 camere apartament camere de la 76.5m2 - Korter.ro,Atria Urban Resort,"șos.Chitila, 242D(F3 C1, C2, C7)",103100,1348,2,76.52,0,0,0
Lac Străuleşti Condominium – schița apartament cu 3 camere apartament camere de la 112.08m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",212500,1896,3,112.082,0,0,0
Transparent Residence 3 – schița apartament cu 3 camere apartament camere de la 78.6m2 - Korter.ro,Transparent Residence 3,"str.Sergent Ilie Petre, 100(Bloc 4)",94320,1200,3,78.62,0,0,0
Atria Urban Resort – schița apartament cu 2 camere apartament camere de la 72.55m2 - Korter.ro,Atria Urban Resort,"șos.Chitila, 242E(F2 B)",103600,1428,2,72.552,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 106.27m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",183590,1728,3,106.272,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 103.8m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C2)",159000,1532,3,103.82,0,0,0
North Avenue – schița apartament cu 4 camere apartament camere de la 138.25m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,4,138.252,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 83.01m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",102240,1232,2,83.012,0,0,0
Atria Urban Resort – schița apartament cu 2 camere apartament camere de la 70.5m2 - Korter.ro,Atria Urban Resort,"șos.Chitila, 242D(F3 C1, C2, C7)",102600,1455,2,70.52,0,0,0
ISG Residence 4 – schița apartament cu 3 camere apartament camere de la 117.1m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 5)",163940,1400,3,117.12,0,0,0
Ghica Apartments – schița apartament cu 2 camere apartament camere de la 55.25m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,2,55.252,0,0,0
North Avenue – schița apartament cu 3 camere apartament camere de la 113.09m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,3,113.092,0,0,0
Akcent City – schița apartament cu 3 camere apartament camere de la 151.44m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 1)",195000,1288,3,151.442,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 61.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T1)",89400,1454,2,61.52,0,0,0
Maniu 141 – schița apartament cu 2 camere apartament camere de la 69.02m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",99932,1448,2,69.022,0,0,0
La Gloire Belle Tour – schița apartament cu 3 camere apartament camere de la 119.32m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",176600,1480,3,119.322,0,0,0
Alongside Unirii Fountains – schița apartament cu 2 camere apartament camere de la 61.0m2 - Korter.ro,Alongside Unirii Fountains,"str.Justitiei, 57, Bucuresti(Alongside Unirii Fountains)",298000,4885,2,612,0,0,0
H4l Millennium – schița apartament cu 4 camere apartament camere de la 112.21m2 - Korter.ro,H4l Millennium,"șos.Pipera-Tunari, 2, zona Pipera, Voluntari, Ilfov(Bloc 4)",0,0,4,112.212,0,0,0
Cortina North – schița apartament cu 3 camere apartament camere de la 103.99m2 - Korter.ro,Cortina North,"bd.Pipera, 1,zona Voluntari, sector 1, București(Tronson D1)",155985,1500,3,103.992,0,0,0
Lac Străuleşti Condominium – schița apartament cu Penthouse 3 camere apartament camere de la 188.43m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 17-19, București(Bloc 4)",250000,1327,3,188.432,0,0,0
Akcent City – schița apartament cu 4 camere apartament camere de la 144.55m2 - Korter.ro,Akcent City,"str.Navigatiei, 2A, zona Bucurestii Noi, Bucuresti(Bloc 5)",262236,1814,4,144.552,0,0,0
Alongside Unirii Fountains – schița apartament cu 2 camere apartament camere de la 82.3m2 - Korter.ro,Alongside Unirii Fountains,"str.Justitiei, 57, Bucuresti(Alongside Unirii Fountains)",315000,3827,2,82.32,0,0,0
North Avenue – schița apartament cu 2 camere apartament camere de la 77.99m2 - Korter.ro,North Avenue,"șos.Bucureşti Nord 10D, zona Pipera, Bucuresti(bloc B)",0,0,2,77.992,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 87.2m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C2)",168000,1927,3,87.22,0,0,0
Avalon Estate – schița apartament cu 2 camere apartament camere de la 76.39m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",0,0,2,76.392,0,0,0
ISG Residence 4 – schița apartament cu 3 camere apartament camere de la 116.95m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",163730,1400,3,116.952,0,0,0
Ghica Apartments – schița apartament cu 3 camere apartament camere de la 101.0m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,3,1012,0,0,0
Escape Residence – schița apartament cu 3 camere apartament camere de la 96.39m2 - Korter.ro,Escape Residence,"sos.Straulesti, 29A, zona Băneasa(Bloc B)",188897,1960,3,96.392,0,0,0
Ghica Apartments – schița apartament cu 2 camere apartament camere de la 68.05m2 - Korter.ro,Ghica Apartments,"str.Grozdea, 10A, zona Baicului, sector 2, București(Ghica Apartments)",0,0,2,68.052,0,0,0
ISG Residence 4 – schița apartament cu 3 camere apartament camere de la 129.3m2 - Korter.ro,ISG Residence 4,"șos.Viilor, 55A, București(Bloc 6)",170835,1321,3,129.32,0,0,0
La Gloire Belle Tour – schița apartament cu 3 camere apartament camere de la 128.94m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",180000,1396,3,128.942,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 94.4m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C2)",169000,1790,3,94.42,0,0,0
Lac Străuleşti Condominium – schița apartament cu Penthouse camere de la 188.09m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 11, București(Bloc 1)",250000,1329,0,188.092,0,0,0
EnVogue Residence – schița apartament cu Penthouse 2 camere apartament camere de la 259.0m2 - Korter.ro,EnVogue Residence,"Drumul Ciorogârla, zona Militari(Faza 2)",163000,629,2,2592,0,0,0
La Gloire Belle Tour – schița apartament cu 3 camere apartament camere de la 153.46m2 - Korter.ro,La Gloire Belle Tour,"str.Calea 13 Septembrie, 233A, zona 13 Septembrie, Bucuresti(imobil)",229600,1496,3,153.462,0,0,0
Avalon Estate – schița apartament cu Penthouse camere de la 325.08m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",0,0,0,325.082,0,0,0
Avalon Estate – schița apartament cu 3 camere apartament camere de la 161.06m2 - Korter.ro,Avalon Estate,"bd.Pipera, 1/8, zona Pipera, Voluntari",0,0,3,161.062,0,0,0
Victoria Homes – schița apartament cu 3 camere apartament camere de la 94.3m2 - Korter.ro,Victoria Homes,"bd.Pipera, 159, Voluntari(C1)",169000,1792,3,94.32,0,0,0
Maniu 141 – schița apartament cu 3 camere apartament camere de la 93.91m2 - Korter.ro,Maniu 141,"bd.Iuliu Maniu, 141(Bloc B3)",125012,1331,3,93.912,0,0,0
EnVogue Residence Iuliu Maniu – schița apartament cu 2 camere apartament camere de la 62.5m2 - Korter.ro,EnVogue Residence Iuliu Maniu,"bd.Iuliu Maniu, 586-590(Corp B T1)",90900,1454,2,62.52,0,0,0
Lac Străuleşti Condominium – schița apartament cu Penthouse 3 camere apartament camere de la 157.66m2 - Korter.ro,Lac Străuleşti Condominium,"str.drumul Sărmaș, 15, București(Bloc 3)",275000,1744,3,157.662,0,0,0
